id,bathroom,locality,property_size,rent_amount,type_bhk
11746,3,Kukatpally,1431,16000,3
11748,2,Madinaguda,1100,15500,2
11751,1,Karkhana,700,8000,1
11754,3,Kothapet,1200,20000,3
11765,3,Madinaguda,1685,30000,3
11769,3,Kondapur,1625,22000,3
11770,1,Bandlaguda Jagir,550,5500,1
11773,3,Quthbullapur,750,12000,2
11774,2,Kukatpally,1000,15000,2
11775,2,Dilsukhnagar,1000,15000,2
11776,1,Madhapur,400,7500,1
11779,2,Trimulgherry,980,12000,2
11790,1,Hafeezpet,400,10000,1
11791,2,Mehdipatnam,1000,14000,2
11793,3,Kukatpally,1500,25000,3
11795,2,Bowenpally,1650,15000,2
11796,3,Kondapur,1515,25000,3
11801,2,Kothapet,950,10000,2
11805,2,Nalagandla,1400,30000,3
11806,3,Amberpet,1400,28000,3
11808,2,Manikonda,1500,22000,3
11809,1,Kukatpally,700,6000,1
11813,2,Masab Tank,1350,20000,2
11817,2,Kukatpally,1000,12000,2
11831,3,Kondapur,1900,25000,3
11832,2,Kukatpally,1500,20000,2
11834,2,Hafeezpet,1040,15000,2
11835,2,Chanda Nagar,1400,15000,3
11839,2,Madhapur,1100,18500,2
11842,2,Hafeezpet,1250,16000,2
11843,2,Pragathi Nagar,1130,11500,2
11844,2,Pragathi Nagar,1130,11500,2
11848,2,Old Bowenpally,1156,13000,2
11849,2,Manikonda,1000,20000,2
11854,3,Bachupally,1200,13000,3
11856,2,Gachibowli,1200,30000,3
11857,3,Uppal,1827,16000,2
11858,2,Bachupally,1270,10500,3
11859,2,Nalagandla,1100,18000,2
11868,2,Kondapur,750,14000,2
11869,2,Serilingampally,1350,20000,2
11872,2,Kukatpally,1100,13000,2
11875,3,Ranga Reddy District,2300,29000,3
11876,3,Amberpet,1400,25000,3
11884,2,Nizampet,1100,10000,2
11886,2,Nizampet,1100,10000,2
11890,1,Ameenpur,600,8000,1
11895,2,Kukatpally,1100,13500,2
11896,2,Yapral,1428,20000,2
11899,2,Bahadurguda,1100,13000,2
11903,3,Hyderabad,1580,28000,3
11904,3,Chikkadpally,950,15500,2
11907,2,Manikonda Jagir,1170,14000,2
11908,2,Ramachandra Puram,900,9000,2
11911,3,Gachibowli,2030,28000,3
11914,2,Kukatpally,1000,14000,2
11915,1,Karmanghat,850,5500,1
11920,2,Kachiguda,1200,11000,3
11922,3,Chanda Nagar,1600,24000,3
11930,2,Kothapet,1000,11000,2
11939,2,Madhapur,975,20000,2
11946,1,Kukatpally,1000,10000,2
11954,2,Miyapur,1260,16000,2
11957,2,Kukatpally,1200,18000,2
11962,2,Kompally,1800,13000,2
11964,3,Adikmet,1800,16000,3
11965,3,Kompally,1800,25000,3
11974,2,Miyapur,1200,16000,2
11980,2,Nizampet,1055,11000,2
11981,2,Bandlaguda Jagir,1000,10000,2
11985,2,Kukatpally,800,12000,2
11986,2,Bolarum,1129,12000,2
11987,1,Kushaiguda,500,5000,1
11993,2,Kompally,1250,11000,2
11997,3,Hafeezpet,1490,25000,3
11998,3,Manikonda Jagir,1700,20000,3
12000,2,Manikonda,1150,18500,2
12002,2,Peerzadiguda,1000,9000,2
12004,1,Manikonda,500,7500,1
12007,2,Gachibowli,1000,20000,2
12008,3,Gopanapalli Thanda,1560,18000,3
12009,3,Gachibowli,1500,25000,3
12013,3,Kukatpally,1500,22000,3
12014,2,Tarnaka,1150,9000,2
12019,2,Kapra,400,10000,1
12030,3, Kukatpally,1650,19000,3
12035,2,Peerzadiguda,1100,8500,2
12042,1, Kukatpally,500,8500,1
12056,2,Nizampet,1050,10500,2
12066,2,LB Nagar,900,9800,2
12076,2,Miyapur,1010,12000,2
12077,2,Old Bowenpally,850,7500,2
12080,2,Ramachandra Puram,1103,11000,2
12085,2,Kondapur,850,16000,2
12087,2,Bowenpally,850,12000,2
12094,2,Kondapur,800,18000,2
12097,2,Hastinapuram,1100,15500,2
12105,1,Begumpet,350,7500,1
12110,2,Uppal,1220,11000,2
12111,2,Kondapur,1430,27000,3
12113,3,Tellapur,1890,22000,3
12123,1,Boduppal,1100,6000,1
12131,2,Gajularamaram,800,12000,2
12138,3,Narsingi,1645,30000,3
12149,2, Ramachandra Puram,800,7000,2
12150,3,Gachibowli,2319,23000,3
12151,3,Hi Tech City,2250,30000,3
12153,3,Moti Nagar,1300,20000,3
12162,3,Kukatpally,1495,27000,3
12163,1,Yousufguda,1200,15000,2
12167,1,Miyapur,1145,15000,2
12170,2, Kukatpally,1100,14000,2
12177,3,Nizampet,1400,15000,3
12179,1,Hafeezpet,1500,14000,2
12180,1,Hafeezpet,1500,14000,2
12181,3,Serilingampally,1600,23000,3
12188,2,Kondapur,1050,20000,2
12189,2,Nizampet,1100,12000,2
12194,2,Chanda Nagar,1000,13000,2
12198,1,Kondapur,500,9000,1
12206,4,Miyapur,1850,20000,4
12207,2,Kondapur,1200,19000,2
12208,3,Shamshabad,1500,27000,3
12215,3,Chikkadpally,1700,19000,3
12225,2,kondapur,1000,10000,2
12227,2,Beeramguda,875,8000,2
12231,3, Kukatpally,1850,25000,3
12232,2,Karmanghat,825,6500,2
12234,2,Nizampet,1000,10000,2
12238,2,Miyapur,1155,15000,2
12239,2, Nizampet,1152,11000,2
12240,2,Nizampet,1050,12000,2
12241,1,Krishna Reddy Pet,1000,6000,2
12242,3,Kukatpally,1450,19000,3
12243,3,Kukatpally,1450,19000,3
12247,1,Kukatpally,500,5000,1
12248,3,Gachibowli,1400,24000,3
12249,3,Patancheru,1785,17000,3
12257,3,Manikonda Jagir,1500,13000,3
12262,2,Puppalguda,1138,15000,2
12263,4,Kapra,3998,35000,4
12264,4,Kapra,3998,35000,4
12270,2,Nizampet,1500,13000,3
12271,2,Annojiguda,1100,15000,2
12274,3,Serilingampally,1585,18500,3
12280,2,Kondapur,1100,19000,2
12289,2,Narayanguda,1100,14000,2
12290,2,Kavadiguda,825,11000,2
12291,3,Kondapur,1400,25000,3
12293,2,Madinaguda,1400,16500,3
12296,2,Pragathi Nagar,700,9500,2
12298,2,Mehdipatnam,900,17000,2
12301,2,Miyapur,1109,12000,2
12302,2,Manikonda,1410,20000,3
12309,2,Mehdipatnam,1250,16000,3
12311,2,Kachiguda,1250,12000,2
12312,2,Miyapur,1050,16500,2
12313,3,Gokul Plats,1550,18000,3
12315,2,Kukatpally,1179,25000,3
12319,2,Kukatpally,950,20000,2
12323,2,Kondapur,1000,20000,2
12324,3,Nizampet,1660,22000,3
12334,3,A. S. Rao Nagar,1650,16000,3
12337,3,Manikonda,1384,30000,3
12341,2,Bandlaguda,1020,16000,2
12343,2,Chandanagar,1203,18000,2
12349,2,Vanasthalipuram,1800,14000,2
12350,2,Kukatpally,1250,16000,2
12360,2,Kothapet,1064,12000,2
12363,2,Kondapur,1600,25000,3
12365,3,Patancheru,1785,17000,3
12367,2,Pragathi Nagar,1437,14000,3
12370,3,Kondapur,1600,25000,3
12373,2,Bandlaguda Jagir,800,10000,2
12374,2,Gopanpally,1110,18000,2
12378,2,Boduppal,910,7000,2
12382,2,Puppalguda,1100,15000,2
12396,2,Kukatpally,1000,14000,2
12397,3,Miyapur,1600,17000,3
12399,2,Kukatpally,1200,12500,2
12400,2,Kukatpally,1100,16000,2
12402,3,Manikonda,1500,30000,3
12404,2,Narsingi,1300,17500,2
12407,2,Hafeezpet,1050,15000,2
12412,2,Toli Chowki,1280,15000,2
12415,2,Ramachandrapuram,1000,9000,2
12417,3,Malakpet,1500,28000,4
12421,3,Mansoorabad,1612,18000,3
12427,2,Kukatpally,1250,13000,2
12434,2,Malkajgiri,1140,9000,2
12443,4,Nizampet,2000,15000,4
12445,2,Mallapur,1200,18000,2
12450,2,Nizampet,1125,13500,2
12457,2,Miyapur,1260,17000,2
12462,2,Pragathi Nagar,1100,13000,2
12463,2,Pocharam,1640,15000,3
12467,2,Kukatpally,1100,16000,2
12468,3,Pragathi Nagar,1455,15000,3
12471,2,Pragathi Nagar,1080,12000,2
12476,1,Hafeezpet,545,8000,1
12477,3,Gachibowli,3000,25000,3
12479,2,Pragathi Nagar,1100,17000,2
12480,2,Nizampet,1100,16000,2
12481,2,Kondapur,1250,18000,2
12484,3,Gachibowli,2000,25000,3
12498,2,Kapra,850,14000,2
12502,2,Ramachandra Puram,1000,8000,2
12509,3,Madhapur,1750,27000,3
12510,1,Chanda Nagar,400,8000,1
12513,3,Puppalguda,1650,25000,3
12517,2,Kondapur,900,18000,2
12519,3,Manikonda,1400,25000,3
12520,3,Balanagar,1755,27000,3
12523,3,Gachibowli,2150,23000,3
12524,2,Nizampet,900,11000,2
12528,2,Kukatpally,800,10000,2
12531,3,Attapur,1500,20000,2
12536,2,Kondapur,1000,12000,2
12537,1,Hafeezpet,700,14000,2
12539,2,Tellapur,1230,20000,2
12540,2,Somajiguda,900,15000,2
12542,2,Serilingampally,1100,17000,2
12543,3,Kondapur,1500,23000,3
12545,2,Kukatpally,920,12000,2
12546,1,Trimulgherry,850,8500,1
12550,2,Amberpet,900,9000,2
12553,1,Gachibowli,650,9000,1
12555,1,Gachibowli,620,9000,1
12561,2,Shamshabad,1100,11500,2
12564,2,Khairtabad,900,13000,2
12566,2,Kukatpally,1000,20000,2
12567,2,Serilingampally,697,10000,2
12568,2,Moti Nagar,980,13000,2
12583,2,Kukatpally,1000,13000,2
12587,3,Hafeezpet,1470,20000,3
12591,2,Kukatpally,800,10000,2
12601,2,Miyapur,658,10000,2
12606,2,Kukatpally,650,9000,1
12608,3,Mansoorabad,1700,12500,3
12610,2,Nallagandla,1000,13000,2
12620,2,Madhapur,1340,26000,3
12622,2,Madhapur,1340,26000,3
12624,2,Kukatpally,792,11000,2
12628,2,Kukatpally,1200,14000,2
12629,2, Miyapur,650,8500,2
12634,1,Kukatpally,700,7500,1
12636,3,Kukatpally,1500,20000,3
12637,1,Nallagandla,850,9000,1
12638,2,Puppalguda,850,12000,2
12639,2,Puppalguda,1230,17000,2
12640,3,Shaikpet,1200,16000,2
12642,3,Shaikpet,1200,18000,3
12643,3,Vanasthalipuram,1700,15000,3
12648,3,Hafeezpet,1525,22000,3
12649,3,Kukatpally,1350,12000,2
12650,3,Uppal,1400,15000,3
12651,2,Kondapur,1387,22000,3
12653,2,Chanda Nagar,1000,15000,2
12654,2,Madhapur,1120,18000,2
12655,2,Habsiguda,1200,24000,3
12657,2,Mallapur,1000,10000,2
12660,2,Kukatpally,1000,17000,2
12662,2,Hayathnagar,1050,12000,2
12663,2,Hayathnagar,1050,12000,2
12664,2,Serilingampalle,1400,11500,2
12666,2,Begumpet,1200,12000,2
12669,2,Malkajgiri,1250,10000,3
12672,2,Bachupally,1440,12000,3
12676,3,Manikonda,1384,26000,3
12679,2,Medipally,1000,6500,2
12680,2,Kothapet,800,9000,2
12685,3, Miyapur,1450,15000,3
12688,3,Kokapet,1800,20000,3
12691,2,Nanakaramguda,1025,20000,2
12693,3,Kukatpally,1450,23000,3
12694,2,Madhura Nagar,1220,18000,2
12696,3,Pragati Nagar,1550,15000,3
12701,2,Kukatpally,1200,16000,2
12707,2,Moti Nagar,1000,15000,2
12709,2,Amberpet,1200,20000,2
12716,3,Gachibowli,1900,30000,3
12718,2,Kondapur,1550,24000,3
12725,2,Attapur,1226,20000,2
12726,1,Hafeezpet,500,9000,1
12731,2,Kukatpally,985,20000,2
12732,2,Kondapur,1000,19000,2
12736,3,Madeenaguda,1525,22000,3
12741,2,Ameenpur,1200,11000,3
12742,3,Tellapur,2006,25000,3
12749,1,Ramachandra Puram,600,7000,1
12753,2,Beeramguda,1100,9000,2
12754,2,Ramachandra Puram,800,10000,2
12767,2,Ramachandra Puram,850,8500,2
12769,2,Ramachandra Puram,850,8500,2
12771,2,Suraram,1150,7000,2
12775,1,Banjara Hills,700,18000,2
12777,2,Bachupally,1150,8500,2
12786,2,Sanjeeva Reddy Nagar,1200,20000,2
12787,2,Hitec City,1400,20000,2
12792,2,Gopanapalli,1200,18000,2
12798,5,Saroornagar,3000,35000,4
12807,2,Nagole,900,12000,2
12809,3,Hyderguda,1500,26000,3
12812,3,Kukatpally,1450,17500,3
12813,2,Nizampet,1000,10000,2
12815,3,Kothaguda,1200,24000,3
12816,2,Shaikpet,1000,15000,2
12820,2,Mallapur,1200,18000,2
12824,2,Miyapur,1050,16000,2
12826,2,Miyapur,1030,12000,2
12830,1,Lakdikapul,950,15000,2
12831,1,Lakdikapul,950,15000,2
12833,2,Attapur,1130,12000,2
12834,2,Moosapet,1000,13500,2
12839,3,Kondapur,2000,22000,3
12840,2,Kistareddypet,300,9000,1
12843,2,Kukatpally,1225,20000,3
12844,3,Manikonda Jagir,1686,19000,3
12855,2,Habsiguda,1304,16500,2
12859,2,Serilingampalle ,1100,17500,2
12860,2,Kukatpally,900,10000,2
12868,2,Kukatpally,1100,12500,2
12869,2,Kukatpally,900,14000,2
12870,2,Kukatpally,1150,13000,2
12872,3,Puppalguda,1500,17500,3
12873,3,Puppalguda,1500,17500,3
12879,3,Bandlaguda Jagir,1405,12000,3
12880,2,Kukatpally,920,13000,2
12881,1,Krishna Reddy Pet,360,5000,1
12882,2,Vanasthalipuram,1200,12000,2
12884,2,Gopanpally,1480,23000,3
12893,1,Ramachandra Puram,1065,7000,1
12895,1,Ramachandra Puram,1065,7000,1
12902,2,Chanda Nagar,1313,16500,3
12906,2,Kukatpally,650,11500,2
12907,2,Nizampet,1050,9500,2
12910,3,Kukatpally,1495,30000,3
12913,3,Chanda Nagar,1600,20000,3
12915,3,Chanda Nagar,1600,18000,3
12919,2,Bachupally,1050,8500,2
12925,2,Kukatpally,1320,15000,3
12928,1,Nallagandla,650,10000,1
12930,2,Puppalguda,1260,14000,2
12933,1,Alwal,300,6500,1
12934,2,Miyapur,1180,15000,2
12936,2,Miyapur,1180,15000,2
12938,3,Uppal,1500,18000,3
12939,3,Manikonda Jagir,1825,20000,3
12940,3,Kukatpally,1400,23000,3
12941,2,Kukatpally,635,9000,2
12944,2,Miyapur,700,12000,2
12945,2,Narayanguda,1150,20000,2
12950,2,Whisper Valley,1450,12000,3
12951,3,Serilingampally,1785,27000,3
12952,2, Nizampet,1255,12500,2
12955,3,Miyapur,1520,17000,3
12956,2,Bachupally,1200,12000,2
12957,2,Bachupally,1200,12000,2
12960,2,Bachupally,1200,14000,2
12964,1,Jawahar Nagar,550,8000,1
12965,2,Chanda Nagar,700,11000,2
12967,2,Manikonda,1305,24000,3
12969,3,Bachupally,2040,17000,3
12975,2,Kompally,1400,20000,2
12976,2,Hydershakote,1100,15000,2
12977,3,Begumpet,1350,18000,3
12978,3,Begumpet,1350,18000,3
12982,3,Manikonda,1755,27000,3
12984,2,Mehdipatnam,1000,12000,2
12985,2,Chanda Nagar,900,11000,2
12996,2,Pragathi Nagar,1100,10500,2
13000,2,Miyapur,1459,17000,2
13002,1,Gajularamaram,400,6000,1
13003,3,Manikonda,1550,25000,3
13012,2,Nizampet,900,10000,2
13015,2,Kukatpally,1100,18000,2
13018,3,Jubilee Hills,1300,22000,3
13020,3,Jubilee Hills,1300,22000,3
13024,1,Hastinapuram,825,6500,1
13027,2,Bowenpally,970,16000,2
13029,2,Bachupally,1120,12000,2
13036,2,Bandlaguda Jagir,1350,13000,3
13037,2,Kukatpally,980,12000,2
13043,2,Miyapur,1000,13000,2
13049,2,Kukatpally,950,12500,2
13053,2, Chanda Nagar,1000,10000,2
13055,2,Chanda Nagar,1000,9000,2
13057,2,Bachupally,1080,15000,2
13064,2,Hafeezpet,1034,15000,2
13067,3,Kukatpally,1550,22000,3
13074,2,Kukatpally,1100,16000,2
13075,2,Lakdikapul,900,15000,2
13078,2,Malkajgiri,1000,10000,2
13079,2,Kondapur,1000,13000,2
13082,2,Kistareddypet,1050,7000,2
13083,2,L. B. Nagar,1000,13000,2
13087,3,Gachibowli,2576,40000,4
13090,2,Bachupally,1050,12000,2
13095,2,Malakpet,950,10000,2
13096,3,Nizampet,1400,13000,3
13103,2,Bachupally,1020,9000,2
13104,2,Bachupally,1020,9000,2
13106,2,Kothaguda,450,9000,1
13108,2,Hafeezpet,1216,20000,2
13111,4,Puppalguda,2350,21000,4
13121,2,Kukatpally,1160,16000,2
13122,1,Kukatpally,550,9000,1
13123,1,Ameerpet,522,10000,1
13128,3,Nizampet,1553,14000,3
13130,3,Kondapur,1610,25000,3
13132,1,Kukatpally,700,9000,2
13138,2,Kukatpally,1045,15000,2
13140,2,Nizampet,1325,14000,3
13142,2,Secunderabad,750,7000,2
13144,1,Ramachandrapuram,900,6500,1
13145,1,Kukatpally,600,9500,1
13146,1,Ramachandrapuram,900,6500,1
13147,1,Kukatpally,600,9500,1
13148,2,Ameenpur,1200,9500,2
13150,1,Ameenpur,600,7000,1
13152,2,Pragathi Nagar,1000,11000,2
13157,3,Kondapur,1600,28000,3
13159,3,Kondapur,1690,30000,3
13162,2,Bandlaguda Jagir,1072,15000,2
13166,2,Kondapur,1400,22000,3
13167,2,Kondapur,1400,22000,3
13170,1,Chanda Nagar,500,8000,1
13171,3,Kokapet,2200,22000,3
13172,2,Mehdipatnam,1300,17000,2
13181,2, Kukatpally,1000,12500,2
13184,3,Madhapur,1450,22000,3
13187,2,Bowenpally,1000,12000,2
13188,2,Erragadda,800,14000,2
13190,3,Narsingi,1600,25000,3
13194,3,Attapur,1590,18000,3
13197,3,Begumpet,1614,30000,3
13202,2,Malkajgiri,750,8000,2
13205,2,Krishna Reddy Pet,1280,9000,2
13207,2,Narsingi,1465,30000,3
13208,1,Kondapur,1200,11000,2
13209,1,Kondapur,1200,11000,2
13215,1,Kukatpally,1200,15000,2
13216,2,Madeenaguda,1154,16000,2
13222,3,Upparpally,1635,30000,3
13226,2,Bandlaguda Jagir,834,9500,2
13237,2,Kondapur,1220,20000,2
13244,2,Sanath Nagar,660,15000,2
13247,1,Yella Reddy Guda,600,10000,1
13256,2,Kukatpally,650,12000,2
13258,3,Kondapur,1350,19000,3
13259,1,Ramachandrapuram,1000,6500,1
13260,2,Kompally,930,8000,2
13261,2,Gajularamaram,1090,8500,2
13265,2,Pragathi Nagar,1000,10500,2
13266,3,Narsingi,1655,25000,3
13267,3,Serilingampally,1706,25000,3
13270,2,Gachibowli,1400,22000,3
13273,3,Ameerpet,1075,25000,3
13278,1,Dilsukhnagar,1200,10000,2
13279,3,Chanda Nagar,1625,23000,3
13280,2,Kukatpally,810,13000,2
13286,3,Gachibowli,1460,28000,3
13287,2,Badangpet,950,8500,2
13290,1,Quthbullapur,750,7000,2
13292,3,Hafeezpet,1715,26000,3
13293,3,Hafeezpet,1715,26000,3
13297,3, Nizampet,1030,11000,2
13299,2,Begumpet,1250,18000,2
13302,5,Uppal,2700,35000,4
13308,3,Chikkadpally,1600,26000,3
13312,3,Serilingampally,1685,25000,3
13316,3,Narsingi,1655,26000,3
13317,3,Narsingi,1535,25000,3
13318,2,Hafeezpet,1220,20000,2
13319,2,Kukatpally,1500,28000,3
13320,2,A S Rao Nagar,750,7000,2
13322,3,Kondapur,1367,28000,3
13328,3,Madhapur,1800,22000,3
13330,3,Kondapur,2000,21000,3
13334,3,Nizampet,1460,18000,3
13335,3,Nizampet,1460,18000,3
13339,1,Shaikpet,810,10000,1
13340,2,Manikonda,1100,14000,2
13345,2,Miyapur,1000,16000,2
13359,3,Whitefields,1250,16000,3
13364,1,Begumpet,800,8000,1
13365,3,Upparpally,1300,15000,2
13366,2,Kukatpally,1650,21000,3
13368,2,Gachibowli,1100,16000,2
13369,2,Bachupally,1152,15000,2
13375,2,Nizampet,1100,12000,2
13376,2,Hayathnagar,900,9500,2
13377,2,Hayathnagar,900,9500,2
13379,1,Kukatpally,600,9500,1
13380,2,Adibatla,1200,12000,2
13381,2,Miyapur,1350,14000,2
13383,2,Kukatpally,900,15000,2
13387,2,Miyapur,1136,14500,2
13393,2,Begumpet,800,11500,2
13397,2,Kukatpally,900,11500,2
13399,2,Kukatpally,900,11500,2
13403,2,Alwal,1300,12000,2
13404,2,Kondapur,1320,24000,3
13407,2,Kukatpally,1135,13000,2
13412,1,Kukatpally,500,9000,1
13418,2,Kukatpally,900,11000,2
13420,2,Kondapur,1150,19000,2
13425,2,Badangpet,1400,7500,2
13428,2,Miyapur ,1375,16000,3
13429,3,Ramachandra Puram,1025,10000,2
13432,3,Pocharam,1850,20000,3
13433,2,Kondapur,1250,20000,2
13434,2,Bandlaguda Jagir,1200,22000,3
13439,2,Kukatpally,1000,17500,2
13440,2,Kukatpally,1000,17500,2
13442,2,Begumpet,1250,20000,3
13444,3,Gachibowli,1890,28000,3
13446,2,Peeramcheru,1100,13000,3
13448,2,Kukatpally,1008,12500,2
13451,1,Kondapur,350,10000,1
13452,2,Whisper Valley,950,12000,2
13455,1,Kukatpally,800,10000,2
13458,2,Hafeezpet,1050,14000,2
13466,1,Pragathi Nagar,700,9000,2
13471,2,Bachupally,1175,14000,2
13473,1,Begumpet,800,10000,1
13474,1,Kachiguda,900,8500,1
13480,2,New Nallakunta,1280,15000,2
13484,2,Kukatpally,1080,10000,2
13485,2,Moula Ali,1000,8500,2
13487,2,Pocharam,1136,15000,2
13489,2,Trimulgherry,1200,13000,2
13498,2,Kondapur,1367,23000,3
13499,3,Bachupally,1430,20000,3
13502,3,Kokapet,2200,29000,3
13504,3,Kokapet,2200,29000,3
13506,3,Kokapet,1800,23000,3
13507,3,Manikonda,1755,30000,3
13513,3,Nizampet,1470,14000,3
13515,2,Borabanda,1024,16000,2
13517,2,Kukatpally,1700,20000,3
13521,3,Serilingampally,1520,22000,3
13529,2,Ameerpet,1750,20000,2
13530,3,Borabanda,1750,26000,3
13532,3,Serilingampally,2485,30000,3
13534,2,Ramachandra Puram,1050,9500,2
13537,2,Chanda Nagar,890,10500,2
13539,2,Malakpet,1050,15000,2
13541,2,Kondapur,1000,14000,2
13542,2,Pocharam,1205,20000,2
13543,2,Kothaguda,950,15000,2
13549,2,Madhapur,900,18000,2
13555,2,Hafeezpet,1197,18500,2
13557,2,Kondapur,1350,20000,3
13561,1,Kukatpally,550,8500,1
13562,2,Shaikpet,900,10500,2
13565,2,Pragathi Nagar,1100,14000,2
13566,2,Pragathi Nagar,1100,14000,2
13567,2,Kompally,1300,12000,2
13570,2,Bowrampet,1120,10000,2
13571,2,Upparpally,1050,13000,2
13572,2,Amberpet,900,14000,2
13573,1,Amberpet,500,10000,1
13574,3,Hafeezpet,1715,22000,3
13576,2,Toli Chowki,1700,20000,4
13579,3,Whisper Valley,1600,11000,3
13580,2,Madhapur,850,15000,2
13582,3,Bowrampet,1750,13500,3
13585,1,Kukatpally,800,7500,1
13590,3,Kondapur,1919,30000,3
13591,2,Malkajgiri,780,8000,2
13592,2,Bandlaguda Jagir,700,12000,2
13598,2,Puppalaguda,1590,16000,3
13601,2,Sanath Nagar,1300,20000,3
13602,3,Kukatpally,1400,19000,3
13607,1,Kukatpally,700,8500,1
13608,1,Kukatpally,700,8500,1
13610,2,Kondapur,1200,15000,2
13612,2,Gachibowli,900,18000,2
13615,1,Hafeezpet,500,8000,1
13616,2,Nizampet,1200,13000,2
13620,3,Manikonda,1800,30000,3
13621,2,Hastinapuram,600,6500,1
13625,2,Kukatpally ,1115,12500,2
13629,2,Nizampet,1400,9500,2
13639,3,Kondapur,1510,30000,3
13641,2,Madeenaguda,700,15000,2
13644,3,Gachibowli,1336,30000,3
13656,3,Gopanapalli Thanda,1575,19000,3
13657,2,Balanagar,1800,16000,3
13661,1,Madhapur,350,9000,1
13667,2,Secunderabad,2200,22000,3
13670,2,Miyapur,1000,10000,2
13672,2,Miyapur,1000,10000,2
13680,3,Nallagandla,1900,29000,3
13681,2,Bachupally,1025,10000,2
13683,3,Jubilee Hills,1500,23000,3
13686,2,Nagole,1100,13000,2
13693,2,Gachibowli,1000,15000,2
13714,2,Shaikpet,900,14000,2
13729,3,Hastinapuram,2000,12000,3
13732,1,Borabanda,560,8000,1
13733,2,Sanjeeva Reddy Nagar,800,13000,2
13734,1, Chanda Nagar,675,7500,1
13735,1,Hyder Nagar,800,8500,1
13741,2,Madinaguda,1350,17000,2
13742,2,Kukatpally,1150,14000,2
13744,2,Tarnaka,1800,25000,3
13746,3,Serilingampalle ,1440,16000,3
13747,3,Kokapet,1800,18000,3
13749,1,Pocharam,1000,8000,1
13750,2,Serilingampally,1135,17000,2
13751,2,Kavadiguda,1090,15000,2
13752,3,Kondapur,1642,28500,3
13753,2,Manikonda,1372,17000,3
13754,3,Tellapur,1300,18000,3
13755,3,Tellapur,1300,18000,3
13756,3,Kondapur,1674,18000,3
13757,2,Kukatpally,1200,14000,2
13758,3,Hyder Nagar,1520,16000,3
13761,2,Upparpally,1376,13000,2
13762,3,Kothaguda,1401,28000,3
13763,3,Serilingampalle,1630,25000,3
13767,2,Boduppal,1300,14000,2
13772,3,Peeramcheru,1638,27000,3
13773,2,Ameenpur,1150,10000,2
13774,2,Sanjeeva Reddy Nagar,1220,25000,3
13775,2,Lingampally,740,10000,2
13776,2,Lingampally,740,10000,2
13778,2,Narsingi,1050,18000,2
13780,3,Gachibowli,1500,25000,3
13783,2,Gajularamaram,900,10000,2
13789,3,Nizampet,1256,18000,2
13791,2,Neknampur,1530,24000,3
13798,2,Beeramguda,1150,7000,2
13803,2,Ramachandra Puram,950,9000,2
13811,2,Ramachandra Puram,800,7000,1
13814,2,Ramachandra Puram,1000,9000,2
13815,3,Pragathi Nagar,1535,20000,3
13822,2,Kukatpally,900,10000,2
13823,2,Champapet,900,8500,2
13829,2,Ramachandra Puram,1050,7500,2
13831,2,Miyapur,1135,12000,2
13832,2,Nizampet,1000,13000,2
13838,3,Gachibowli,2050,30000,3
13839,3,Gachibowli,2050,30000,3
13847,3,Kukatpally,1346,16000,3
13848,2,Kukatpally,1130,14000,2
13850,2,Kukatpally,1060,10500,2
13854,2,Kukatpally,1000,15000,2
13856,2,Ramachandrapuram,1000,7000,2
13863,1,Kavadiguda,650,10000,2
13874,2,LB Nagar,1147,13000,2
13888,2,Gachibowli,1000,15000,2
13892,2,Miyapur,1500,17000,3
13894,2,Kukatpally,1000,12000,2
13895,3,Khairtabad,1800,26000,3
13902,3,Kondapur,1326,22000,3
13906,2,Kukatpally,1000,14000,2
13910,2,Pragathi Nagar,1000,9000,2
13912,2,Kondapur,1200,17000,2
13915,1,Chintalmet,400,6000,1
13917,1,Kavadiguda,560,9000,1
13922,2,Miyapur,1425,14000,2
13923,2,Miyapur,1425,14000,2
13925,2,New Nallakunta,1000,16000,2
13927,2,Miyapur,1000,18000,2
13928,1,Kukatpally,600,13000,2
13932,2,New Nallakunta,1300,20000,3
13939,2,Gajularamaram,1200,11000,2
13941,3,Kondapur,1621,28000,3
13945,2,Puppalaguda,1350,25000,3
13948,2,Nizampet,775,10000,2
13950,3,Kothaguda,1775,30000,3
13953,3,Hi Tech City,2000,28000,3
13958,3,Tellapur,1800,19000,3
13961,2,Kothapet,1000,8000,2
13963,1,Chanda Nagar,625,10000,2
13964,3,Bachupally,1500,15000,3
13965,3,Bachupally,1500,15000,3
13967,3,Miyapur,1500,18000,3
13969,2,Miyapur,900,19000,2
13970,3,Bowenpally,2500,13500,3
